project,market_segment,district,tenure,property_type,price,area_sqm,area_sqft,contract_date_raw,contract_date,type_of_sale,floor_range
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,2380000,143,1539.2,0923,2023-09,3,11-15
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,2750000,177,1905.2,0324,2024-03,3,11-15
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,2530000,140,1506.9,0825,2025-08,3,11-15
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,3218000,177,1905.2,0825,2025-08,3,06-10
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,2480000,143,1539.2,1225,2025-12,3,06-10
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,2700000,140,1506.9,0225,2025-02,3,16-20
THE SERENADE @ HOLLAND,CCR,10,99 yrs lease commencing from 2001,Condominium,2450000,140,1506.9,0425,2025-04,3,16-20
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2750000,123,1324.0,1021,2021-10,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3180000,152,1636.1,1121,2021-11,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1875000,86,925.7,0721,2021-07,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1960000,94,1011.8,1221,2021-12,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1855000,82,882.6,0821,2021-08,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2238000,100,1076.4,0721,2021-07,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2458000,109,1173.3,0721,2021-07,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3230000,161,1733.0,0721,2021-07,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1980000,87,936.5,1221,2021-12,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1900000,88,947.2,0721,2021-07,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1840000,83,893.4,0522,2022-05,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2880000,123,1324.0,0322,2022-03,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3550000,164,1765.3,0422,2022-04,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,1850000,83,893.4,0722,2022-07,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2321000,98,1054.9,1122,2022-11,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2150000,98,1054.9,0922,2022-09,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2900000,119,1280.9,0523,2023-05,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2460000,100,1076.4,0824,2024-08,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2100000,87,936.5,0324,2024-03,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2460000,100,1076.4,0624,2024-06,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2428000,100,1076.4,0624,2024-06,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2048000,84,904.2,0124,2024-01,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3480000,147,1582.3,0424,2024-04,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2700000,105,1130.2,0424,2024-04,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2490000,100,1076.4,0824,2024-08,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3980000,161,1733.0,0325,2025-03,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3600000,155,1668.4,1125,2025-11,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3050000,123,1324.0,0425,2025-04,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2338000,95,1022.6,0326,2026-03,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3900000,161,1733.0,0626,2026-06,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2650000,106,1141.0,0426,2026-04,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2160888,83,893.4,0825,2025-08,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,4100000,174,1872.9,0825,2025-08,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2420000,93,1001.0,0525,2025-05,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2150000,85,914.9,1225,2025-12,3,01-05
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,2420000,96,1033.3,1225,2025-12,3,06-10
WATERMARK ROBERTSON QUAY,CCR,09,Freehold,Apartment,3100000,146,1571.5,1125,2025-11,3,01-05
CASA CAIRNHILL,CCR,09,Freehold,Apartment,3200000,143,1539.2,0922,2022-09,3,11-15
CASA CAIRNHILL,CCR,09,Freehold,Apartment,3300000,146,1571.5,0424,2024-04,3,06-10
CASA CAIRNHILL,CCR,09,Freehold,Apartment,3426960,146,1571.5,0925,2025-09,3,06-10
CASA CAIRNHILL,CCR,09,Freehold,Apartment,3400000,146,1571.5,0426,2026-04,3,01-05
CASA CAIRNHILL,CCR,09,Freehold,Apartment,3630000,152,1636.1,0226,2026-02,3,11-15
CASA CAIRNHILL,CCR,09,Freehold,Apartment,3671200,146,1571.5,0725,2025-07,3,16-20
HIJAUAN,CCR,09,Freehold,Apartment,1500600,68,731.9,0322,2022-03,3,01-05
HIJAUAN,CCR,09,Freehold,Apartment,1800000,85,914.9,0922,2022-09,3,01-05
HIJAUAN,CCR,09,Freehold,Apartment,1680000,78,839.6,0325,2025-03,3,01-05
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3200000,261.1,2810.5,0721,2021-07,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3200000,200,2152.8,1121,2021-11,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3300000,206.2,2219.5,1121,2021-11,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3280000,200,2152.8,0322,2022-03,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3840000,229.1,2466.0,0622,2022-06,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3150000,200,2152.8,0522,2022-05,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3525000,200.4,2157.1,0422,2022-04,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4400000,275.5,2965.5,0322,2022-03,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3600000,209.1,2250.7,0323,2023-03,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3500000,200,2152.8,0523,2023-05,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3380000,200,2152.8,0922,2022-09,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4000000,239.9,2582.3,0723,2023-07,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3900000,200.1,2153.9,0924,2024-09,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3800000,200,2152.8,0224,2024-02,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4100000,264.3,2844.9,0923,2023-09,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3880000,257.7,2773.9,0824,2024-08,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4250000,213.7,2300.2,0724,2024-07,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3768000,202.6,2180.8,1124,2024-11,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3500000,222.8,2398.2,0124,2024-01,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3530000,214.7,2311.0,1224,2024-12,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4450000,201.2,2165.7,0525,2025-05,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,3750000,252.1,2713.6,0725,2025-07,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4058000,270.5,2911.6,0425,2025-04,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4180000,211.6,2277.6,0226,2026-02,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4100000,215,2314.2,0626,2026-06,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4000000,200,2152.8,0326,2026-03,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Semi-detached,4080000,207.2,2230.3,0725,2025-07,3,-
HOLLAND GROVE,CCR,10,99 yrs lease commencing from 1994,Detached,5500888,489,5263.5,0625,2025-06,3,-
THE MERCURY,CCR,10,Freehold,Apartment,2042000,97,1044.1,1021,2021-10,3,11-15
THE MERCURY,CCR,10,Freehold,Apartment,1980000,97,1044.1,0622,2022-06,3,06-10
THE MERCURY,CCR,10,Freehold,Apartment,1270000,59,635.1,0722,2022-07,3,01-05
THE MERCURY,CCR,10,Freehold,Apartment,1340000,59,635.1,0222,2022-02,3,16-20
THE MERCURY,CCR,10,Freehold,Apartment,1285000,59,635.1,0322,2022-03,3,11-15
THE MERCURY,CCR,10,Freehold,Apartment,2188888,97,1044.1,0623,2023-06,3,11-15
THE MERCURY,CCR,10,Freehold,Apartment,1320000,59,635.1,0324,2024-03,3,11-15
THE MERCURY,CCR,10,Freehold,Apartment,1300000,59,635.1,0823,2023-08,3,01-05
THE MERCURY,CCR,10,Freehold,Apartment,1295000,59,635.1,0524,2024-05,3,06-10
THE MERCURY,CCR,10,Freehold,Apartment,1370000,59,635.1,0825,2025-08,3,06-10
THE MERCURY,CCR,10,Freehold,Apartment,2380000,97,1044.1,0525,2025-05,3,06-10
MONARCHY APARTMENTS,CCR,11,Freehold,Apartment,1500000,108,1162.5,0322,2022-03,3,11-15
MONARCHY APARTMENTS,CCR,11,Freehold,Apartment,1690000,108,1162.5,0723,2023-07,3,06-10
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Terrace,6300000,189.2,2036.5,1221,2021-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Terrace,5869880,264.9,2851.4,1221,2021-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,10250000,607.1,6534.8,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Strata Terrace,3650000,226,2432.6,1023,2023-10,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Strata Terrace,3575000,232,2497.2,1223,2023-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,7500000,388.5,4181.8,0325,2025-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,8900000,327.7,3527.3,0126,2026-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,16000000,784.2,8441.1,0126,2026-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,9850000,467,5026.7,1225,2025-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Terrace,6300000,189.2,2036.5,1221,2021-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Terrace,5869880,264.9,2851.4,1221,2021-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,10250000,607.1,6534.8,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Strata Terrace,3650000,226,2432.6,1023,2023-10,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Strata Terrace,3575000,232,2497.2,1223,2023-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,7500000,388.5,4181.8,0325,2025-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,8900000,327.7,3527.3,0126,2026-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,16000000,784.2,8441.1,0126,2026-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,9850000,467,5026.7,1225,2025-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Terrace,6300000,189.2,2036.5,1221,2021-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Terrace,5869880,264.9,2851.4,1221,2021-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,10250000,607.1,6534.8,0821,2021-08,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Strata Terrace,3650000,226,2432.6,1023,2023-10,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Strata Terrace,3575000,232,2497.2,1223,2023-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,7500000,388.5,4181.8,0325,2025-03,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Semi-detached,8900000,327.7,3527.3,0126,2026-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,16000000,784.2,8441.1,0126,2026-01,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,9850000,467,5026.7,1225,2025-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,Freehold,Detached,26500000,780.9,8405.5,0825,2025-08,3,-
LA CRYSTAL,CCR,09,Freehold,Apartment,2000000,100,1076.4,1221,2021-12,3,11-15
LA CRYSTAL,CCR,09,Freehold,Apartment,1730000,85,914.9,0222,2022-02,3,06-10
LA CRYSTAL,CCR,09,Freehold,Apartment,1961888,89,958.0,1122,2022-11,3,06-10
LA CRYSTAL,CCR,09,Freehold,Apartment,1850000,84,904.2,0523,2023-05,3,06-10
LA CRYSTAL,CCR,09,Freehold,Apartment,1875000,84,904.2,0223,2023-02,3,06-10
LA CRYSTAL,CCR,09,Freehold,Apartment,2200000,100,1076.4,0424,2024-04,3,11-15
LA CRYSTAL,CCR,09,Freehold,Apartment,2300000,98,1054.9,0724,2024-07,3,16-20
LA CRYSTAL,CCR,09,Freehold,Apartment,2260000,98,1054.9,0724,2024-07,3,16-20
LA CRYSTAL,CCR,09,Freehold,Apartment,1850000,84,904.2,0525,2025-05,3,06-10
LA CRYSTAL,CCR,09,Freehold,Apartment,1888888,87,936.5,1224,2024-12,3,01-05
LA CRYSTAL,CCR,09,Freehold,Apartment,2285000,98,1054.9,1125,2025-11,3,06-10
LA CRYSTAL,CCR,09,Freehold,Apartment,2248000,100,1076.4,0225,2025-02,3,11-15
LA CRYSTAL,CCR,09,Freehold,Apartment,2328888,100,1076.4,0226,2026-02,3,16-20
URBAN RESORT CONDOMINIUM,CCR,09,Freehold,Condominium,6080000,235,2529.5,1021,2021-10,3,06-10
URBAN RESORT CONDOMINIUM,CCR,09,Freehold,Condominium,5100000,197,2120.5,0622,2022-06,3,11-15
URBAN RESORT CONDOMINIUM,CCR,09,Freehold,Condominium,5400000,197,2120.5,0522,2022-05,3,16-20
URBAN RESORT CONDOMINIUM,CCR,09,Freehold,Condominium,6280000,237,2551.0,0724,2024-07,3,06-10
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1500000,55,592.0,1021,2021-10,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1742500,68,731.9,0921,2021-09,3,06-10
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1750000,68,731.9,0821,2021-08,3,06-10
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,3980000,142,1528.5,0622,2022-06,3,16-20
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1988000,90,968.8,0722,2022-07,3,06-10
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1583000,56,602.8,0422,2022-04,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1850000,70,753.5,0423,2023-04,3,06-10
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1522000,55,592.0,1122,2022-11,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2700000,96,1033.3,1122,2022-11,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2000000,68,731.9,0323,2023-03,3,16-20
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,7500000,296,3186.1,0723,2023-07,3,26-30
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1850000,69,742.7,1223,2023-12,3,16-20
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2550000,96,1033.3,0524,2024-05,3,26-30
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1890000,68,731.9,0924,2024-09,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2650000,98,1054.9,0224,2024-02,3,26-30
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2560000,99,1065.6,0823,2023-08,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2520000,96,1033.3,0525,2025-05,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2620000,97,1044.1,0225,2025-02,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2000000,69,742.7,0725,2025-07,3,26-30
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2790000,99,1065.6,0825,2025-08,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1696000,69,742.7,0925,2025-09,3,16-20
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2530000,96,1033.3,0525,2025-05,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2950000,99,1065.6,0626,2026-06,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1750000,69,742.7,0326,2026-03,3,06-10
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2650000,96,1033.3,0326,2026-03,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1550000,55,592.0,0125,2025-01,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2580000,96,1033.3,1225,2025-12,3,11-15
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,2700000,97,1044.1,0725,2025-07,3,21-25
CAIRNHILL NINE,CCR,09,99 yrs lease commencing from 2014,Apartment,1550000,61,656.6,0126,2026-01,3,26-30
HOCK MANSION,CCR,09,Freehold,Apartment,2300000,152,1636.1,0722,2022-07,3,01-05
HOCK MANSION,CCR,09,Freehold,Apartment,1975000,150,1614.6,0325,2025-03,3,01-05
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,8580000,376.2,4049.4,1223,2023-12,3,-
LANDED HOUSING DEVELOPMENT,CCR,10,999 yrs lease commencing from 1876,Semi-detached,8750000,311.9,3357.3,0126,2026-01,3,-
LUCKY PARK,CCR,10,Freehold,Terrace,4900000,199.4,2146.3,0821,2021-08,3,-
LUCKY PARK,CCR,10,Freehold,Semi-detached,9180000,370.8,3991.3,0522,2022-05,3,-
LUCKY PARK,CCR,10,Freehold,Terrace,5418000,196,2109.7,0322,2022-03,3,-
